,SQUID_Volt(V),timestamp,MAG_CURR(A)
501,-2.68840800E-05,1558943481.6843333,
502,-2.67218000E-05,1558943481.8926668,
503,-2.67959300E-05,1558943482.101,
504,-2.67785700E-05,1558943482.3093333,
505,-2.67244800E-05,1558943482.5176668,
506,-2.67244800E-05,1558943482.726,
507,-2.67538500E-05,1558943482.9343333,
508,-2.66957500E-05,1558943483.1426668,
509,-2.67772300E-05,1558943483.351,
510,-2.68186400E-05,1558943483.5593333,
511,-2.67992800E-05,1558943483.7676668,
512,-2.67244800E-05,1558943483.976,
513,-2.68961000E-05,1558943484.1843333,
514,-2.68339900E-05,1558943484.3926668,
515,-2.67645300E-05,1558943484.601,
516,-2.69094500E-05,1558943484.8093333,
517,-2.68339900E-05,1558943485.0176668,
518,-2.67852400E-05,1558943485.226,
519,-2.68587000E-05,1558943485.4343333,
520,-2.68713800E-05,1558943485.6426668,
521,-2.67692200E-05,1558943485.851,
522,-2.68453500E-05,1558943486.0593333,
523,-2.67765600E-05,1558943486.2676668,
524,-2.67117800E-05,1558943486.476,
525,-2.67204700E-05,1558943488.075,
526,-2.66763900E-05,1558943488.2833333,
527,-2.66971000E-05,1558943488.4916668,
528,-2.65855700E-05,1558943488.7,
529,-2.66590300E-05,1558943488.9083333,
530,-2.66603500E-05,1558943489.1166668,
531,-2.67077700E-05,1558943489.325,
532,-2.65995900E-05,1558943489.5333333,
533,-2.66356500E-05,1558943489.7416668,
534,-2.67017700E-05,1558943489.95,
535,-2.66530100E-05,1558943490.1583333,
536,-2.66496800E-05,1558943490.3666668,
537,-2.66663700E-05,1558943490.575,
538,-2.66490100E-05,1558943490.7833333,
539,-2.68119600E-05,1558943490.9916668,
540,-2.66757200E-05,1558943491.2,
541,-2.66536800E-05,1558943491.4083333,
542,-2.65708800E-05,1558943491.6166668,
543,-2.67024400E-05,1558943491.825,
544,-2.65875700E-05,1558943492.0333333,
545,-2.66256400E-05,1558943492.2416668,
546,-2.65922500E-05,1558943492.45,
547,-2.64713700E-05,1558943492.6583333,
548,-2.65474900E-05,1558943492.8666668,
549,-2.63878900E-05,1558943493.075,
550,-2.64940700E-05,1558943494.675,
551,-2.64346500E-05,1558943494.8833332,
552,-2.64793800E-05,1558943495.0916667,
553,-2.65601900E-05,1558943495.3,
554,-2.65221200E-05,1558943495.5083332,
555,-2.65281300E-05,1558943495.7166667,
556,-2.65080900E-05,1558943495.925,
557,-2.65601800E-05,1558943496.1333332,
558,-2.64726900E-05,1558943496.3416667,
559,-2.64787100E-05,1558943496.55,
560,-2.65448300E-05,1558943496.7583332,
561,-2.65254700E-05,1558943496.9666667,
562,-2.63945700E-05,1558943497.175,
563,-2.64840500E-05,1558943497.3833332,
564,-2.64626900E-05,1558943497.5916667,
565,-2.65074200E-05,1558943497.8,
566,-2.65521800E-05,1558943498.0083332,
567,-2.65074400E-05,1558943498.2166667,
568,-2.65101000E-05,1558943498.425,
569,-2.66263100E-05,1558943498.6333332,
570,-2.65067500E-05,1558943498.8416667,
571,-2.64680200E-05,1558943499.05,
572,-2.65187800E-05,1558943499.2583332,
573,-2.66450100E-05,1558943499.4666667,
574,-2.65354700E-05,1558943499.675,
575,-2.65889000E-05,1558943501.275,
576,-2.65461600E-05,1558943501.4833333,
577,-2.65027600E-05,1558943501.6916668,
578,-2.65875700E-05,1558943501.9,
579,-2.65281400E-05,1558943502.1083333,
580,-2.64974000E-05,1558943502.3166668,
581,-2.66383300E-05,1558943502.525,
582,-2.65608600E-05,1558943502.7333333,
583,-2.66436700E-05,1558943502.9416668,
584,-2.66556900E-05,1558943503.15,
585,-2.66276400E-05,1558943503.3583333,
586,-2.65288000E-05,1558943503.5666668,
587,-2.66136200E-05,1558943503.775,
588,-2.65962500E-05,1558943503.9833333,
589,-2.66069400E-05,1558943504.1916668,
590,-2.66951000E-05,1558943504.4,
591,-2.66683700E-05,1558943504.6083333,
592,-2.67204700E-05,1558943504.8166668,
593,-2.66510200E-05,1558943505.025,
594,-2.66283100E-05,1558943505.2333333,
595,-2.66596900E-05,1558943505.4416668,
596,-2.67485200E-05,1558943505.65,
597,-2.66470000E-05,1558943505.8583333,
598,-2.66276400E-05,1558943506.0666668,
599,-2.66677100E-05,1558943506.275,
600,-2.66844000E-05,1558943507.875,
601,-2.65949200E-05,1558943508.0833333,
602,-2.66136200E-05,1558943508.2916667,
603,-2.66503400E-05,1558943508.5,
604,-2.66409900E-05,1558943508.7083333,
605,-2.66777300E-05,1558943508.9166667,
606,-2.66396600E-05,1558943509.125,
607,-2.66570200E-05,1558943509.3333333,
608,-2.66603600E-05,1558943509.5416667,
609,-2.65428200E-05,1558943509.75,
610,-2.65388200E-05,1558943509.9583333,
611,-2.66256400E-05,1558943510.1666667,
612,-2.65308000E-05,1558943510.375,
613,-2.66216300E-05,1558943510.5833333,
614,-2.65288000E-05,1558943510.7916667,
615,-2.64954100E-05,1558943511.0,
616,-2.64747100E-05,1558943511.2083333,
617,-2.64827200E-05,1558943511.4166667,
618,-2.64586800E-05,1558943511.625,
619,-2.64827200E-05,1558943511.8333333,
620,-2.65040800E-05,1558943512.0416667,
621,-2.64680400E-05,1558943512.25,
622,-2.64146100E-05,1558943512.4583333,
623,-2.63825500E-05,1558943512.6666667,
624,-2.63979000E-05,1558943512.875,
625,-2.63297800E-05,1558943514.475,
626,-2.64753700E-05,1558943514.6833332,
627,-2.63411400E-05,1558943514.8916667,
628,-2.63571700E-05,1558943515.1,
629,-2.63464900E-05,1558943515.3083332,
630,-2.63050800E-05,1558943515.5166667,
631,-2.62723600E-05,1558943515.725,
632,-2.63191100E-05,1558943515.9333332,
633,-2.62549900E-05,1558943516.1416667,
634,-2.61708500E-05,1558943516.35,
635,-2.63184300E-05,1558943516.5583332,
636,-2.62837100E-05,1558943516.7666667,
637,-2.62282700E-05,1558943516.975,
638,-2.63231000E-05,1558943517.1833332,
639,-2.63177600E-05,1558943517.3916667,
640,-2.63391300E-05,1558943517.6,
641,-2.64059300E-05,1558943517.8083332,
642,-2.63244500E-05,1558943518.0166667,
643,-2.63618400E-05,1558943518.225,
644,-2.63251200E-05,1558943518.4333332,
645,-2.62583300E-05,1558943518.6416667,
646,-2.62783700E-05,1558943518.85,
