,SQUID_Volt(V),timestamp,Temp(V),MOD_CURR(A),SQUID_Curr(A)
260,-3.35546000E-05,1558921229.9043334,+1.56980790E+00,+1.04237980E+00,+5.55804000E-03
261,-3.63976000E-05,1558921230.1126668,+1.56980660E+00,+1.04235590E+00,+5.55784500E-03
262,-3.66912000E-05,1558921230.321,+1.56981030E+00,+1.04773540E+00,+5.55794900E-03
263,-3.66044000E-05,1558921230.5293334,+1.56980910E+00,+1.05883220E+00,+5.55828700E-03
264,-3.66578000E-05,1558921230.7376668,+1.56980910E+00,+1.05884460E+00,+5.55794900E-03
265,-3.64644000E-05,1558921230.946,+1.56980790E+00,+1.05883610E+00,+5.55784500E-03
266,-3.65310000E-05,1558921231.1543334,+1.56981030E+00,+1.05883430E+00,+5.55826100E-03
267,-3.64911000E-05,1558921231.3626668,+1.56981160E+00,+1.05884580E+00,+5.55830000E-03
268,-3.65844000E-05,1558921231.571,+1.56980660E+00,+1.05884220E+00,+5.55841700E-03
269,-3.64576000E-05,1558921231.7793334,+1.56980910E+00,+1.05884490E+00,+5.55831300E-03
270,-3.63642000E-05,1558921231.9876668,+1.56981030E+00,+1.05884940E+00,+5.55824800E-03
271,-3.64108000E-05,1558921232.196,+1.56981160E+00,+1.05885170E+00,+5.55865100E-03
