,SQUID_Volt(V),timestamp,MOD_CURR(A),SQUID_Curr(A)
29,+3.42181500E-05,1559367390.6073332,1.2827280394304491e-05,4.8334344827586205e-05
30,+3.42515500E-05,1559367390.8156667,1.2827656078860897e-05,4.833447290640394e-05
31,+3.41179900E-05,1559367391.024,1.138590799561884e-05,4.83388275862069e-05
32,+3.42261700E-05,1559367391.2323332,1.4941053669222342e-05,4.833536945812808e-05
33,+3.44519000E-05,1559367391.4406667,1.4943888280394304e-05,4.833600985221675e-05
34,+3.40411800E-05,1559367391.649,1.6179008762322016e-05,4.8335625615763544e-05
35,+3.40445200E-05,1559367391.8573332,1.713909309967141e-05,4.833652216748769e-05
36,+3.41193200E-05,1559367392.0656667,1.7140524644030668e-05,4.833729064039409e-05
37,+3.40718900E-05,1559367392.274,1.8368037239868566e-05,4.833946798029557e-05
38,+3.41113000E-05,1559367392.4823332,1.9233994523548743e-05,4.833985221674877e-05
39,+3.40625500E-05,1559367392.6906667,1.9235036144578312e-05,4.833575369458128e-05
40,+3.40298300E-05,1559367392.899,1.9235802847754655e-05,4.833421674876848e-05
41,+3.39890800E-05,1559367393.1073332,1.9236815991237677e-05,4.833780295566502e-05
42,+3.39991000E-05,1559367393.3156667,1.9237263964950713e-05,4.833690640394088e-05
43,+3.40171300E-05,1559367393.524,1.923785761226725e-05,4.833754679802956e-05
44,+3.40251400E-05,1559367393.7323332,1.9238421686746988e-05,4.833600985221675e-05
45,+3.41099700E-05,1559367393.9406667,1.9238883899233297e-05,4.833818719211823e-05
46,+3.40211300E-05,1559367394.149,1.9239419496166486e-05,4.833626600985222e-05
47,+3.40865800E-05,1559367394.3573332,1.9239722891566265e-05,4.833536945812808e-05
48,+3.40632200E-05,1559367394.5656667,1.923992552026287e-05,4.833729064039409e-05
49,+3.41306600E-05,1559367394.774,1.9240374589266156e-05,4.8336137931034486e-05
50,+3.40157900E-05,1559367398.357,1.9802859802847756e-05,4.833421674876848e-05
51,+3.39930900E-05,1559367398.5653334,2.133591456736035e-05,4.833536945812808e-05
52,+3.39904300E-05,1559367398.7736669,2.1336739320920043e-05,4.8333320197044334e-05
53,+3.39610500E-05,1559367398.982,2.197626834611172e-05,4.8336137931034486e-05
